col_i,col_j,table_i,table_j,domain_i,domain_j,type_i,type_j,P_stat,P_name,P_sem,same_domain
actor.last_name,address.district,actor,address,Tracks information about individual actors involved in film production.,"Holds customer and store contact addresses for delivery, billing, or communication purposes.",nominal,nominal,0.007167,0.222222,0.017071,0
actor.last_name,address.city_id,actor,address,Tracks information about individual actors involved in film production.,"Holds customer and store contact addresses for delivery, billing, or communication purposes.",nominal,numeric,0.310606,0.111111,0.019156,0
actor.last_name,address.postal_code,actor,address,Tracks information about individual actors involved in film production.,"Holds customer and store contact addresses for delivery, billing, or communication purposes.",nominal,numeric,0.298314,0.363636,0.0217,0
actor.last_name,address.phone,actor,address,Tracks information about individual actors involved in film production.,"Holds customer and store contact addresses for delivery, billing, or communication purposes.",nominal,numeric,2.284087,0.222222,0.024949,0
actor.last_name,address.last_update,actor,address,Tracks information about individual actors involved in film production.,"Holds customer and store contact addresses for delivery, billing, or communication purposes.",nominal,nominal,0.071172,0.636364,0.016835,0
actor.last_name,category.category_id,actor,category,Tracks information about individual actors involved in film production.,Tracks movie categories and their latest updates in the Sakila video rental store.,nominal,numeric,0.29885,0.090909,0.043159,0
actor.last_name,category.name,actor,category,Tracks information about individual actors involved in film production.,Tracks movie categories and their latest updates in the Sakila video rental store.,nominal,nominal,0.03761,0.444444,0.045867,0
actor.last_name,category.last_update,actor,category,Tracks information about individual actors involved in film production.,Tracks movie categories and their latest updates in the Sakila video rental store.,nominal,nominal,0.725395,0.636364,0.032412,0
actor.last_name,city.city_id,actor,city,Tracks information about individual actors involved in film production.,Captures information about cities in various countries within the Sakila DVD rental chain.,nominal,numeric,0.29885,0.111111,0.026652,0
actor.last_name,city.city,actor,city,Tracks information about individual actors involved in film production.,Captures information about cities in various countries within the Sakila DVD rental chain.,nominal,nominal,0.092231,0.111111,0.015784,0
actor.last_name,city.country_id,actor,city,Tracks information about individual actors involved in film production.,Captures information about cities in various countries within the Sakila DVD rental chain.,nominal,numeric,0.356055,0.1,0.019526,0
actor.last_name,city.last_update,actor,city,Tracks information about individual actors involved in film production.,Captures information about cities in various countries within the Sakila DVD rental chain.,nominal,nominal,0.725395,0.636364,0.017856,0
actor.last_name,customer.customer_id,actor,customer,Tracks information about individual actors involved in film production.,"Tracks individual customers and their associated details such as names, contact information, and activity status in the Sakila store.",nominal,numeric,0.29885,0.181818,0.045897,0
actor.last_name,customer.store_id,actor,customer,Tracks information about individual actors involved in film production.,"Tracks individual customers and their associated details such as names, contact information, and activity status in the Sakila store.",nominal,numeric,0.500245,0.111111,0.038017,0
actor.last_name,customer.first_name,actor,customer,Tracks information about individual actors involved in film production.,"Tracks individual customers and their associated details such as names, contact information, and activity status in the Sakila store.",nominal,nominal,0.019739,0.7,0.035325,0
actor.last_name,customer.last_name,actor,customer,Tracks information about individual actors involved in film production.,"Tracks individual customers and their associated details such as names, contact information, and activity status in the Sakila store.",nominal,nominal,0.035845,1.0,0.033911,0
actor.last_name,customer.email,actor,customer,Tracks information about individual actors involved in film production.,"Tracks individual customers and their associated details such as names, contact information, and activity status in the Sakila store.",nominal,nominal,0.014508,0.111111,0.030643,0
